"dataResourceUid","dataResourceName","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","associatedOccurrences","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","subfamily","eventType","measurementRemarks","measurementValue","relationshipRemarks","superfamily","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr344","Queensland Museum provider for OZCAM","","2022-01-06","","CC-BY","","","","","","","","QM","Mammals","","","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:QM:Mammals:JM8870","JM8870","","","","","","","","","","","PRESENT","Skull","","","","","","","","","","","","","","","","","","","","","","","Oct 1991","","","","","","","","","","","","","","Australia","AU","Queensland","","","Kalkadoon Caves","","","","","","","","","","","","-20.133333","138.233333","EPSG:4326","","","","20° 8' South","138° 14' East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","gigas","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","32b0a015-ff73-468c-aa4a-afd5a19485f9","","","","","","","","","","",""
"dr344","Queensland Museum provider for OZCAM","","2022-05-20","","CC-BY","","","","","","","","QM","Mammals","","","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:QM:Mammals:JM2380","JM2380","","","","","","","","","","","PRESENT","Spirit","","","","","","","","","","Macroderma gigas","","","","","","1978-08-18T00:00:00Z","","230","230","1978","8","18","18 Aug 1978","","","","","","","","","","","","","","Australia","AU","Queensland","","","Attack Ck, 45km N Coen","","130.0","150.0","","","","","","","","","-13.526944","143.227778","EPSG:4326","500.0","0.01667","","13° 31' 37"" South","143° 13' 40"" East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","gigas","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","1ac07ee3-088d-41a1-8a2f-bd1441d16f50","","","","","","","","","","",""
"dr344","Queensland Museum provider for OZCAM","","2024-04-05","","CC-BY","","","","","","","","QM","Mammals","","","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:QM:Mammals:JM22292","JM22292","","","","","","","","","","","PRESENT","Skeleton | Skull","","","","","","","","","d04e0164-7608-48b6-88fd-b6795d4db980","","","","","","","2009-10-01T00:00:00Z","","274","274","2009","10","1","01 Oct 2009","","","","","","","","","","","","","","Australia","AU","Queensland","","","6 km S of Helensvale via Cooktown","","","","","","","","","","","","-15.724444","145.277222","EPSG:4326","20.0","2.78E-4","","15° 43' 28"" South","145° 16' 38"" East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","gigas","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","128c28a0-8634-44c8-b1d1-608c122d736c","","","","","","","","","","",""
"dr344","Queensland Museum provider for OZCAM","","2022-05-20","","CC-BY","","","","","","","","QM","Mammals","","","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:QM:Mammals:JM7523","JM7523","","","","","","","","","","","PRESENT","Spirit","","","","","","","","","","","","","","","","1965-04-17T00:00:00Z","","107","107","1965","4","17","17 Apr 1965","","","","","","","","","","","","","","Australia","AU","Queensland","","","Johansens Caves","","","","","","","","","","","","-23.166667","150.45","EPSG:4326","","","","23° 10' South","150° 27' East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","gigas","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","be7aaf50-3437-4689-9076-fb2a7aabce74","","","","","","","","","","",""
"dr344","Queensland Museum provider for OZCAM","","2022-05-20","","CC-BY","","","","","","","","QM","Mammals","","","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:QM:Mammals:J6854","J6854","","","","","","","","","","","PRESENT","Spirit","","","","","","","","","","Macroderma gigas","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Ridgelands, nr Rockhampton","","","","","","","","","","","","-23.25","150.283333","EPSG:4326","","","","23° 15' South","150° 17' East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","gigas","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","fda052a6-4d71-4911-aede-aba68064d60a","","","","","","","","","","",""
"dr344","Queensland Museum provider for OZCAM","","2022-05-20","","CC-BY","","","","","","","","QM","Mammals","","","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:QM:Mammals:J5474","J5474","","","","","","","","","","","PRESENT","Spirit","","","","","","","","","","Macroderma gigas","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Camooweal","","","","","","","","","","","","-19.916667","138.116667","EPSG:4326","","","","19° 55' South","138° 7' East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","gigas","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","28c0e4d4-596f-4e3b-a464-e4a9a1ed118d","","","","","","","","","","",""
"dr344","Queensland Museum provider for OZCAM","","2022-01-06","","CC-BY","","","","","","","","QM","Mammals","","","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:QM:Mammals:JM2693","JM2693","","","","","","","","","","","PRESENT","Skull","","","","","","","","","1de90d02-7f47-4c42-a9a2-a53fd6768d2e","Macroderma gigas","","","","","","1979-07-11T00:00:00Z","","192","192","1979","7","11","11 Jul 1979","","","","","","","","","","","","","","Australia","AU","Queensland","","","Kalkadoon, Camooweal, 22 Mile Cave","","","","","","","","","","","","-19.916667","138.116667","EPSG:4326","","","","19° 55' South","138° 7' East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","gigas","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","bdb89b23-3218-4efd-bf44-c796dd1aa795","","","","","","","","","","",""
"dr344","Queensland Museum provider for OZCAM","","2022-01-06","","CC-BY","","","","","","","","QM","Mammals","","","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:QM:Mammals:J9970","J9970","","","","","","","","","","","PRESENT","Skin | Skull","","","","","","","","","","Macroderma gigas","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Johansens Caves","","","","","","","","","","","","-23.166667","150.45","EPSG:4326","","","","23° 10' South","150° 27' East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","gigas","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","236f1d7a-ab90-456e-bec6-1fa80bc052f5","","","","","","","","","","",""
"dr344","Queensland Museum provider for OZCAM","","2022-01-06","","CC-BY","","","","","","","","QM","Mammals","","","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:QM:Mammals:JM10558","JM10558","","","","","","","","","","","PRESENT","Skeletal parts","","","","","","","","","","","","","","","","1994-07-13T00:00:00Z","","194","194","1994","7","13","13 Jul 1994","","","","","","","","","","","","","","Australia","AU","Queensland","","","Kalkadoon Cave, Camooweal","","","","","","","","","","","","-20.126389","138.235","EPSG:4326","500.0","0.01667","","20° 7' 35"" South","138° 14' 6"" East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","gigas","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","a5cf5525-b149-4d09-820c-c56445bba94a","","","","","","","","","","",""
"dr344","Queensland Museum provider for OZCAM","","2022-06-01","","CC-BY","","","","","","","","QM","Mammals","","","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:QM:Mammals:JM20162","JM20162","","","","","","","","","","","PRESENT","Skeleton | Skull","","","","","","","","","5ead4211-d50a-4bb5-b924-0d11aaec15e1","","","","","","","2014-11-09T00:00:00Z","","313","313","2014","11","9","09 Nov 2014","","","","","","","","","","","","","","Australia","AU","Queensland","","","""Kings Plains"" Station, S of Cooktown","","197.0","","","","","","","","","","-15.644167","144.983333","EPSG:4326","50.0","1.0E-5","","15° 38' 39"" South","144° 59' East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","gigas","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","ccd6bd62-9843-49c1-a363-271f1d8e0d98","","","","","","","","","","",""
"dr344","Queensland Museum provider for OZCAM","","2022-01-06","","CC-BY","","","","","","","","QM","Mammals","","","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:QM:Mammals:JM14371","JM14371","","","","","","","","","","","PRESENT","Skeletal parts","","","","","","","","","9bc011ee-ec57-441b-8a4a-8145e26b2dc0","","","","","","","1995-07-14T00:00:00Z","","195","195","1995","7","14","14 Jul 1995","","","","","","","","","","","","","","Australia","AU","Queensland","","","Tachyglossus Cave, Kings Plain Stn, SW Cooktown","","","","","","","","","","","","-15.633333","144.966667","EPSG:4326","500.0","0.01667","","15° 38' South","144° 58' East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","gigas","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","f4048193-e214-4055-a33c-13a0bb2ab21b","","","","","","","","","","",""
"dr344","Queensland Museum provider for OZCAM","","2022-01-06","","CC-BY","","","","","","","","QM","Mammals","","","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:QM:Mammals:J9963","J9963","","","","","","","","","","","PRESENT","Skin | Skull","","","","","","","","","","Macroderma gigas","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Johansens Caves","","","","","","","","","","","","-23.166667","150.45","EPSG:4326","","","","23° 10' South","150° 27' East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","gigas","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","5b0144e5-6210-48c9-ba0a-31e43ec9787a","","","","","","","","","","",""
"dr344","Queensland Museum provider for OZCAM","","2022-05-23","","CC-BY","","","","","","","","QM","Mammals","","","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:QM:Mammals:JM6652","JM6652","","","","","","","","","","","PRESENT","Skull | Spirit","","","","","","","","","","","","","","","","1980-08-06T00:00:00Z","","219","219","1980","8","6","06 Aug 1980","","","","","","","","","","","","","","Australia","AU","Queensland","","","Kalkadoon, Guano Passage","","","","","","","","","","","","-19.916667","138.116667","EPSG:4326","","","","19° 55' South","138° 7' East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","gigas","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","4df9bf3c-85d5-45b4-8b8d-aeaabc58d864","","","","","","","","","","",""
"dr344","Queensland Museum provider for OZCAM","","2022-01-06","","CC-BY","","","","","","","","QM","Mammals","","","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:QM:Mammals:J9966","J9966","","","","","","","","","","","PRESENT","Skin | Skull","","","","","","","","","","Macroderma gigas","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Johansens Caves","","","","","","","","","","","","-23.166667","150.45","EPSG:4326","","","","23° 10' South","150° 27' East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","gigas","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","fe234d5e-cdc8-4847-9aa5-88eba1951681","","","","","","","","","","",""
"dr344","Queensland Museum provider for OZCAM","","2022-05-20","","CC-BY","","","","","","","","QM","Mammals","","","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:QM:Mammals:JM3971","JM3971","","","","","","","","","","","PRESENT","Spirit","","","","","","","","","","Macroderma gigas","","","","","","","","","","","","","1981","","","","","","","","","","","","","","Australia","AU","Queensland","","","Normanby Stn, Cooktown","","","","","","","","","","","","-15.383333","144.866667","EPSG:4326","","","","15° 23' South","144° 52' East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","gigas","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","c035dfa3-8bbe-4fd8-9e8d-1f774d9ae9a5","","","","","","","","","","",""
"dr344","Queensland Museum provider for OZCAM","","2022-06-01","","CC-BY","","","","","","","","QM","Mammals","","","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:QM:Mammals:JM20163","JM20163","","","","","","","","","","","PRESENT","Skeleton | Skull","","","","","","","","","ccd6bd62-9843-49c1-a363-271f1d8e0d98|d3f6f72d-376e-4258-a301-eb6ac27fc054","","","","","","","2014-11-09T00:00:00Z","","313","313","2014","11","9","09 Nov 2014","","","","","","","","","","","","","","Australia","AU","Queensland","","","""Kings Plains"" Station, S of Cooktown","","199.0","","","","","","","","","","-15.644167","144.983333","EPSG:4326","50.0","1.0E-5","","15° 38' 39"" South","144° 59' East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","gigas","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","5ead4211-d50a-4bb5-b924-0d11aaec15e1","","","","","","","","","","",""
