OBJECTID,PA_ID,PA_PID,NAME,TYPE,TYPE_ABBR,IUCN,NRS_PA,NRS_MPA,GAZ_AREA,GIS_AREA,GAZ_DATE,LATEST_GAZ,STATE,AUTHORITY,DATASOURCE,GOVERNANCE,COMMENTS,ENVIRON,OVERLAP,MGT_PLAN,RES_NUMBER,ZONE_TYPE,EPBC,LONGITUDE,LATITUDE,PA_SYSTEM,Shape__Area,Shape__Length
7206,NSW_N0411,NSW_N0411,Bournda,Nature Reserve,NR,Ia,Y,,5862.3101,6078.67198816,1972/07/07 00:00:00+00,2008/04/11 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,G,,T,1,M,N0411,,State,149.86508291,-36.81172263,NRS,0.00613863658008106,0.515862199170864
7208,TAS_10920,TAS_10920_d,Egg Islands Reserve,Conservation Covenant,ACCP,IV,Y,,0,21.59301787,2009/06/22 00:00:00+00,2009/06/22 00:00:00+00,TAS,TLC,NRE_TAS,P,PAPL (TLC) TLC Reserve,T,1,M,TAS10920,,Private,147.01704702,-43.10316581,NRS,2.38768155815825e-05,0.0308763132471254
7209,TAS_50278,TAS_50278_b,South Arm,Nature Recreation Area,NRA,V,Y,,0,8.12000135,1980/11/06 00:00:00+00,1999/04/30 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,I,TAS50278,,State,147.45344923,-43.03369096,NRS,8.968704906476e-06,0.0133279125196952
7210,SA_403,SA_403_a,Unnamed (No.HA403),Heritage Agreement,HA,III,Y,,314.47104357,315.493243,1990/10/02 00:00:00+00,1990/10/02 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_403,,State,140.21108826,-34.32278279,NRS,0.0003090341752481,0.0999881404444717
7211,NT_PA156,NT_PA156_a,Woodgreen,Conservation Reserve,CR,V,Y,,92605,42113.0495372,2014/10/17 00:00:00+00,2014/10/17 00:00:00+00,NT,NT_PWCNT,NT_PWCNT,G,"Care control management granted 28/02/2014, Declared 17/10/2014 following Native Title resolution",T,1,N,,,State,133.9897995,-22.38611743,NRS,0.0369424248970824,1.15520678549001
7212,QLD_0800BOM001,QLD_0800BOM001,Boat Mountain 2,Conservation Park,CP,III,Y,,29.8051,29.56933305,1998/04/09 00:00:00+00,2016/07/01 00:00:00+00,QLD,QLD_DES,QLD_DES,G,,T,1,M,0800BOM001,,State,151.98037535,-26.16340804,NRS,2.6695099735617e-05,0.0256398702787196
7216,VIC_3018,VIC_3018,Dederang SS.R.,Natural Features Reserve,NFR,III,Y,,7.249,7.46532079,1987/02/11 00:00:00+00,1987/02/11 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,Update  Shape 2024,T,1,N,3018,,State,147.05528633,-36.50036535,NRS,7.50915334102e-06,0.020225426163332
7217,VIC_687,VIC_687,Bats Ridge W.R,Nature Conservation Reserve,NCR,Ia,Y,,293.633,293.55945277,1974/03/05 00:00:00+00,1974/03/05 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,687,,State,141.49163285,-38.33613351,NRS,0.00030249061504557,0.167456416039496
7220,SA_702,SA_702,Unnamed (No.HA702),Heritage Agreement,HA,III,Y,,141.46263188,141.70849214,1992/10/20 00:00:00+00,1992/10/20 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_702,,State,139.02988091,-35.21657867,NRS,0.00014028907942596,0.0980476347456931
7221,CWTH_IPA59,CWTH_IPA59,Dambimangari,Indigenous Protected Area,IPA,VI,Y,,810200,0.07476527,2013/06/13 00:00:00+00,2013/06/13 00:00:00+00,WA,LILC,DCCEEW,C,Boundary sourced from WA Dept of Aboriginal Affairs (Aboriginal Lands Trust Estate).,T,2,M,IPA59,,Indigenous,125.1220555,-15.83544235,NRS,8.322466310989e-06,0.453947522419227
7223,VIC_179,VIC_179,Meereek F.R,Nature Conservation Reserve,NCR,Ia,Y,,281.965,282.04564241,1983/11/22 00:00:00+00,1988/11/08 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,179,,State,141.17892283,-37.09739864,NRS,0.00028588263239753,0.0711758124196017
7226,VIC_2337,VIC_2337,Llanelly B.R.,Natural Features Reserve,NFR,IV,Y,,5.959,5.96067981,1982/08/24 00:00:00+00,2006/04/11 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,2337,,State,143.85180304,-36.73197629,NRS,6.013330087618e-06,0.0101396588036678
7227,TAS_13827,TAS_13827_c,Scotts Rivulet,Conservation Covenant,ACCP,IV,Y,,0,5.2008213,2012/03/22 00:00:00+00,2012/03/22 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PAPL,T,1,M,TAS13827,,Private,146.90275988,-43.11537427,NRS,5.7519665016955e-06,0.010696237432906
7228,TAS_50387,TAS_50387_c,Long Reach,Private Sanctuary,PS,VI,Y,,0,149.66796718,1958/12/03 00:00:00+00,1958/12/03 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,Private Sanctuary that is not registered on title.  NRS status may vary when status has been resolved at a later date,T,1,N,TAS50387,,Private,146.94164551,-41.17147097,NRS,0.000160591124031663,0.106745689009489
7230,NSW_FR204,NSW_FR204,Corrabare South,Flora Reserve,FLR,Ia,Y,,56,56.10146659,2020/12/18 00:00:00+00,2020/12/18 00:00:00+00,NSW,FC_NSW,FC_NSW,G,,T,1,M,FR204,,State,151.20731851,-32.99121977,NRS,5.4123975003817e-05,0.0315132047117352
7231,VIC_592,VIC_592,Moodie Swamp W.R.,Natural Features Reserve,NFR,VI,Y,,193.458,193.48137979,1986/09/30 00:00:00+00,1986/09/30 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,592,,State,145.78942738,-36.22783059,NRS,0.000193948329112311,0.0571437555476629
7232,VIC_1152,VIC_1152,Daalko B.R.,Natural Features Reserve,NFR,IV,Y,,84.5505,84.49615136,1979/05/01 00:00:00+00,1979/05/01 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,Boundary updated since CAPAD 2016,T,1,N,1152,,State,141.8574332,-35.22965852,NRS,8.3662679031658e-05,0.0668447515815712
7233,VIC_401,VIC_401,"Salt Lake, Wongan W.R",Nature Conservation Reserve,NCR,Ia,Y,,23.985,23.98995077,1983/11/22 00:00:00+00,1986/09/23 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,401,,State,143.14664325,-37.56963479,NRS,2.4466856368716e-05,0.0197523674759287
7234,TAS_50252,TAS_50252_gq,Southwest,National Park,NP,II,Y,,0,0.25598332,1951/10/24 00:00:00+00,2013/12/18 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,M,TAS50252,,State,146.26472486,-43.6619024,NRS,2.856379220785e-07,0.00340222194757155
7235,VIC_1488,VIC_1488,Baynton I18 B.R.,Natural Features Reserve,NFR,IV,Y,,0.579,0.57884931,1979/03/20 00:00:00+00,1986/11/05 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1488,,State,144.73151725,-37.10837005,NRS,5.868049024595e-07,0.00372019439336497
7239,VIC_1662,VIC_1662,Howqua G121 B.R,Natural Features Reserve,NFR,IV,Y,,4.0448,4.04602661,1997/06/17 00:00:00+00,1997/06/17 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,Boundary updated since CAPAD 2016,T,1,N,1662,,State,146.12737463,-37.24823819,NRS,4.109071857286e-06,0.0109211055850324
7240,VIC_4603,VIC_4603,Guildford H79 B.R.,Natural Features Reserve,NFR,IV,Y,,3.985,3.98634315,2002/02/26 00:00:00+00,2006/01/24 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,4603,,State,144.18123772,-37.16572612,NRS,4.044139148575e-06,0.00814412061088178
7241,NTWA_0107,NTWA_0107,NTWA Bushland covenant (0107),Conservation Covenant,ACCP,IV,Y,,0,17.56624037,2009/05/14 00:00:00+00,2009/05/14 00:00:00+00,WA,NTWA,NTWA,P,"Use GIS_AREA with caution, covenant covers both bushland and farmland and may/may not cover the entire parcel",T,1,M,0107,,Private,115.76496818,-33.491598,NRS,1.70423955e-05,0.0258969646527909
7243,SA_150,SA_150,Unnamed (No.HA150),Heritage Agreement,HA,III,Y,,5650.91203102,5674.40361971,1988/02/15 00:00:00+00,1988/02/15 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_150,,State,135.46616205,-33.56348296,NRS,0.00550828042697493,1.02087853293007
7244,NSW_FR159,NSW_FR159,Wells Crossing,Flora Reserve,FLR,Ia,Y,,260,225.35628759,1992/07/31 00:00:00+00,1992/07/31 00:00:00+00,NSW,FC_NSW,FC_NSW,G,,T,1,M,FR159,,State,153.06659729,-29.89166781,NRS,0.000210469735443642,0.0702889918351814
7245,TAS_50490,TAS_50490_b,Fossil Cove,Conservation Area,CA,III,Y,,0,0.00320915,2007/12/12 00:00:00+00,2007/12/12 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,CLAC,B,1,N,TAS50490,,State,147.33320582,-43.0218245,NRS,3.54389146e-09,0.000228754221464937
7246,TAS_50678,TAS_50678_m,Blyth Point,Conservation Area,CA,V,Y,,0,4.18364477,2011/09/28 00:00:00+00,2011/09/28 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,CLAC,B,1,N,TAS50678,,State,147.84923777,-39.76418455,NRS,4.3974496822525e-06,0.0181042220037203
7248,TAS_50254,TAS_50254_k,Tasman,National Park,NP,II,Y,,0,0.03978993,1917/07/18 00:00:00+00,2013/10/23 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,T,1,M,TAS50254,,State,147.97371496,-42.8841682,NRS,4.38436382005e-08,0.00100099229307449
7249,VIC_4250,VIC_4250,Boonderoo N.C.R.,Nature Conservation Reserve,NCR,Ia,Y,,185.67,185.67418136,2003/08/15 00:00:00+00,2003/08/15 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,Update  Shape 2024,T,1,M,4250,,State,144.04426097,-37.96266392,NRS,0.000190358153706181,0.0619576156834035
7250,SA_0116,SA_0116,Althorpe Islands,Conservation Park,CP,Ia,Y,,723.96514308,120.83373424,1967/03/16 00:00:00+00,1997/08/14 00:00:00+00,SA,SA_DEW,SA_DEW,G,,B,1,M,SA_0116,,State,136.86035091,-35.37114087,NRS,0.000119843243580055,0.165342901297795
7254,SA_422,SA_422,Unnamed (No.HA422),Heritage Agreement,HA,III,Y,,150.36835393,0.25267705,1990/10/11 00:00:00+00,1990/10/11 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,2,N,SA_422,,State,135.50805576,-34.39961521,NRS,2.47719567656e-07,0.0099095919384115
7255,SA_0205,SA_0205,Yeldulknie,Conservation Park,CP,Ia,Y,,3282.61346799,3295.97281868,1989/09/21 00:00:00+00,1989/09/21 00:00:00+00,SA,SA_DEW,SA_DEW,G,,T,1,N,SA_0205,,State,136.56676809,-33.64238504,NRS,0.00320322390639898,0.259262381991404
7256,VIC_2024,VIC_2024,Picola B.R.,Natural Features Reserve,NFR,IV,Y,,3.3,3.30038443,1986/09/30 00:00:00+00,2003/11/11 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,2024,,State,145.12328868,-35.97331027,NRS,3.2978076363845e-06,0.00740764886176538
7257,NSW_N0455,NSW_N0455,Munghorn Gap,Nature Reserve,NR,Ia,Y,,5933.8708,6150.31525849,1961/04/28 00:00:00+00,2020/11/25 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,G,,T,1,M,N0455,,State,149.79653519,-32.40725508,NRS,0.00589439870149603,1.22704893928067
7258,TAS_10173,TAS_10173_a,Rocky Hills #2,Conservation Covenant,ACCP,IV,Y,,0,5.51090726,2004/05/03 00:00:00+00,2004/05/03 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PAPL,T,1,M,TAS10173,,Private,148.01313983,-42.23127176,NRS,6.010067107496e-06,0.011033601235086
7259,TAS_10762,TAS_10762,Woodspen Farm #1,Conservation Covenant,ACCP,IV,Y,,0,30.51855015,2012/09/13 00:00:00+00,2012/09/13 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PAPL,T,1,M,TAS10762,,Private,148.22584351,-41.44623907,NRS,3.28830620670935e-05,0.0456540795563653
7260,TAS_51042,TAS_51042,Lower Marsh Creek,Regional Reserve,RR,IV,Y,,0,1092.69631662,2005/01/05 00:00:00+00,2013/12/11 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,Transfer of FRs,T,1,N,TAS51042,,State,148.24975432,-41.65846603,NRS,0.00118113724368819,0.318599930560497
7261,SA_1566,SA_1566,Unnamed (No.HA1566),Heritage Agreement,HA,III,Y,,37.33952423,37.42526562,2016/11/28 00:00:00+00,2016/11/28 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_1566,,State,138.85063457,-34.91967357,NRS,3.69181768390515e-05,0.0282861037777885
7262,NSW_N1184,NSW_N1184,Mugii Murum-ban,State Conservation Area,SCA,II,Y,,3924.2,3941.5452444,2011/03/04 00:00:00+00,2016/10/07 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,G,,T,1,D,N1184,,State,150.07158491,-33.10640869,NRS,0.00380741556712081,0.537302813759884
7263,SA_0037,SA_0037,Clements Gap,Conservation Park,CP,III,Y,,3160.83284944,793.53347872,1963/10/17 00:00:00+00,1976/01/22 00:00:00+00,SA,SA_DEW,SA_DEW,G,,T,1,N,SA_0037,,State,138.07678582,-33.47874536,NRS,0.000769888715809947,0.241236951570903
7264,WA_43221,WA_43221,Unnamed WA43221,Nature Reserve,NR,Ia,Y,,131.7176,131.72914176,1994/12/20 00:00:00+00,1994/12/20 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,M,WA43221,,State,121.45280486,-33.05383293,NRS,0.000127174445073436,0.0452765825585022
7265,TAS_50120,TAS_50120_b,Seymour,Conservation Area,CA,VI,Y,,0,0.2017081,1981/11/17 00:00:00+00,2022/06/29 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,I,TAS50120,,State,148.29838873,-41.74004323,NRS,2.18311769128e-07,0.00260363699251488
7266,WA_29738,WA_29738,Booraan,Nature Reserve,NR,Ia,Y,,479.9521,479.96707313,1969/04/18 00:00:00+00,1979/04/12 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA29738,,State,118.45081209,-31.46116185,NRS,0.000455467544539791,0.0899240991446417
7267,VIC_1325,VIC_1325,Gutcha B.R.,Natural Features Reserve,NFR,IV,Y,,6.121,6.11994394,1990/05/08 00:00:00+00,1990/05/08 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1325,,State,142.57481247,-35.73751404,NRS,6.0973099981695e-06,0.0125172904287431
7268,QLD_0259GWY001,QLD_0259GWY001,Goneaway,National Park,NP,II,Y,,24800,26082.40165811,1974/05/16 00:00:00+00,1994/12/16 00:00:00+00,QLD,QLD_DES,QLD_DES,G,,T,1,M,0259GWY001,,State,142.2332497,-23.76814544,NRS,0.023114729841746,0.988632359958721
7272,TFN_VIC_P0059,TFN_VIC_P0059,Unnamed P0059,Private Nature Reserve,PNR,Ia,Y,,0,254.67652698,,,VIC,TFN_VIC,TFN_VIC,P,,T,1,M,P0059,,Private,142.02600785,-38.20554942,NRS,0.000261954557218204,0.0941479952203069
7273,VIC_4643,VIC_4643,Violet Town B.R.,Natural Features Reserve,NFR,IV,Y,,1.395,1.39516447,2002/02/26 00:00:00+00,2005/04/19 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,4643,,State,145.70583659,-36.64959043,NRS,1.406006489528e-06,0.00613194384466121
7274,SA_1093,SA_1093,Unnamed (No.HA1093),Heritage Agreement,HA,III,Y,,68.88357443,69.13518145,1999/03/05 00:00:00+00,1999/03/05 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_1093,,State,138.9603651,-34.01986072,NRS,6.7480674172266e-05,0.0384640125877056
7275,WA_26248,WA_26248,Wongonderrah,Nature Reserve,NR,Ia,Y,,438.9372,438.90029504,1962/03/09 00:00:00+00,1991/08/23 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA26248,,State,115.35704609,-30.56568028,NRS,0.000412676707904786,0.0824162159496097
7277,TAS_50126,TAS_50126_al,Southwest,Conservation Area,CA,VI,Y,,0,2.84089381,1966/04/13 00:00:00+00,2023/03/08 00:00:00+00,TAS,TAS_VAR,NRE_TAS,G,,B,1,M,TAS50126,,State,145.28609358,-42.63384689,NRS,3.117877504875e-06,0.0112002112482032
7278,WA_36550,WA_36550,White Lake,Nature Reserve,NR,Ia,Y,,174.0938,174.05248328,1980/03/14 00:00:00+00,2001/06/12 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,M,WA36550,,State,118.16181461,-34.76919169,NRS,0.000171386879805695,0.0544484471248143
7279,TAS_50832,TAS_50832,Griggs Creek,Conservation Area,CA,V,Y,,0,102.82266423,2013/05/08 00:00:00+00,2013/05/08 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,T,1,N,TAS50832,,State,146.84076884,-43.03301516,NRS,0.000113568811078161,0.0647150299459676
7281,WA_24282,WA_24282,Unnamed WA24282,Nature Reserve,NR,Ia,Y,,309.4108,309.99341589,1955/09/23 00:00:00+00,1955/09/23 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA24282,,State,117.7460362,-33.52381248,NRS,0.000300859736634564,0.166427049948908
7282,NT_PA5,NT_PA5_a,Melacca Swamp,Conservation Area,CA,VI,Y,,2315,1682.16269615,1986/03/25 00:00:00+00,2012/01/18 00:00:00+00,NT,NT_PWCNT,NT_PWCNT,J,,T,1,M,,,State,131.24880718,-12.33820943,NRS,0.00139807238990737,0.247077183716995
7284,TAS_50167,TAS_50167,Unnamed (Goulds Lagoon),Conservation Area,CA,V,Y,,0,6.71918213,1938/05/20 00:00:00+00,1999/04/30 00:00:00+00,TAS,GCC_TAS,NRE_TAS,G,,T,1,N,TAS50167,,State,147.24133284,-42.76420373,NRS,7.389592705095e-06,0.0128688221599457
7286,VIC_3549,VIC_3549,Blue Rag,Reference Area,RA,Ia,Y,,0,709.81891119,,,VIC,VIC_DEECA,VIC_DEECA,G,,T,2,M,3549,,State,147.05373655,-37.11962492,NRS,0.000719663269644127,0.113779089587575
7290,TFN_QLD_51,TFN_QLD_51,Lot 83,Nature Reserve,NR,NA,I,,0,379.98737477,,,QLD,TFN_QLD,TFN_QLD,P,,T,1,N,51,,Private,145.4100002,-16.26241391,NRS,0.000321228017292148,0.128887315038859
7291,VIC_1162,VIC_1162,Bronzewing B.R.,Natural Features Reserve,NFR,IV,Y,,621.901,621.48547077,1979/05/01 00:00:00+00,2002/05/28 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1162,,State,142.40113948,-35.20726102,NRS,0.000615183441628781,0.192573003897313
7292,SA_674,SA_674,Unnamed (No.HA674),Heritage Agreement,HA,III,Y,,294.73708571,295.66826871,1992/08/11 00:00:00+00,1992/08/11 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_674,,State,135.49418934,-34.39014258,NRS,0.000289833254064128,0.10941360611597
7294,QLD_NR2771,QLD_NR2771,Fern Tree,Nature Refuge,NREF,VI,Y,,2557.7,2549.60122358,2013/11/29 00:00:00+00,2013/11/29 00:00:00+00,QLD,QLD_DES,QLD_DES,P,PA_ID/PA_PID based on old Reserve Number.,T,1,N,PA631,,Private,150.97744731,-25.95176813,NRS,0.00229763872125725,0.266181670668596
7296,TAS_14062,TAS_14062,Old Bernies Road #2,Conservation Covenant,ACCP,IV,Y,,0,5.86430532,2008/02/21 00:00:00+00,2008/02/21 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PAPL,T,1,M,TAS14062,,Private,147.22421636,-43.05354885,NRS,6.47933199786e-06,0.0130211283366791
7297,VIC_358,VIC_358,Homewood N.C.R,Natural Features Reserve,NFR,Ia,Y,,26.796,26.28312924,1997/06/17 00:00:00+00,1997/06/17 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,M,358,,State,145.36628128,-37.17817555,NRS,2.6668524896432e-05,0.0480402569354356
7298,TAS_50716,TAS_50716_g,Harbour Islets,Conservation Area,CA,V,Y,,0,0.13601993,2011/11/30 00:00:00+00,2011/11/30 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,CLAC,B,1,N,TAS50716,,State,144.73110636,-40.64528399,NRS,1.448117185405e-07,0.00323960377038245
7299,VIC_1477,VIC_1477,Coliban I7 B.R.,Natural Features Reserve,NFR,IV,Y,,3.095,3.09559268,1979/03/20 00:00:00+00,1984/05/15 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1477,,State,144.30325828,-37.35320209,NRS,3.148152140872e-06,0.00936845601965751
7300,NSW_N1001,NSW_N1001,Yarringully,State Conservation Area,SCA,II,Y,,354.5,405.79526785,2003/08/22 00:00:00+00,2010/05/21 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,G,,T,1,M,N1001,,State,153.22112952,-29.06482962,NRS,0.000376033128426584,0.149443627249488
7301,WA_24309,WA_24309,Unnamed WA24309,5(1)(h) Reserve,S5H,II,Y,,0,16.90215573,2020/11/04 00:00:00+00,2020/11/04 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,R,WA24309,,State,115.77243472,-32.17198957,NRS,1.61608229567735e-05,0.0284343988807401
7302,WA_26786,WA_26786,Carmody,Nature Reserve,NR,Ia,Y,,287.3825,287.59533427,1963/05/17 00:00:00+00,1963/05/17 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA26786,,State,117.44350975,-33.00195929,NRS,0.000277509024389675,0.106988045592197
7303,WA_29745,WA_29745,Bowgada,Nature Reserve,NR,Ia,Y,,152.2472,152.25875199,1969/04/11 00:00:00+00,1987/08/28 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,R,WA29745,,State,116.1673625,-29.33584191,NRS,0.000141439204041422,0.0852884486309396
7304,TAS_14384,TAS_14384_g,Daisy Dell,Conservation Covenant,ACCP,IV,Y,,0,1.12693603,2021/01/29 00:00:00+00,2021/01/29 00:00:00+00,TAS,TLC,NRE_TAS,P,PAPL (TLC) TLC Reserve,T,1,M,TAS14384,,Private,146.04022142,-41.5359012,NRS,1.215904369022e-06,0.00515559809283538
7306,TAS_50298,TAS_50298,Dead Dog Hill,Nature Reserve,NR,Ia,Y,,0,40.25960606,2004/07/21 00:00:00+00,2004/07/21 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,T,1,I,TAS50298,,State,147.92717317,-42.10689351,NRS,4.3821160619693e-05,0.0268404322275621
7307,SA_0169,SA_0169,Morgan,Conservation Park,CP,VI,Y,,2641.92130757,378.78961361,1976/09/23 00:00:00+00,1993/11/04 00:00:00+00,SA,SA_DEW,SA_DEW,G,,T,1,M,SA_0169,,State,139.68751939,-34.03339197,NRS,0.000369786540487081,0.210675581806533
7308,TAS_50801,TAS_50801_e,Battery Island,Conservation Area,CA,V,Y,,0,0.0122257,2012/10/24 00:00:00+00,2012/10/24 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,CLAC. This protected area was in Marine CAPAD in 2016 (PA_ID_grp 333),B,1,N,TAS50801,,State,148.18013133,-40.45808733,NRS,1.2980160872e-08,0.000529545619504388
7309,TAS_10839,TAS_10839_a,Isis Vale #2,Conservation Covenant,ACCP,IV,Y,,0,43.95575215,2007/10/22 00:00:00+00,2007/10/22 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,NFVP/BHP,T,1,M,TAS10839,,Private,147.27081609,-41.86057455,NRS,4.76622730136e-05,0.0261352039400101
7310,VIC_1923,VIC_1923,Matthews B.R.,Natural Features Reserve,NFR,IV,Y,,8.965,8.96749603,1987/09/22 00:00:00+00,1992/12/01 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1923,,State,142.77844053,-36.56792493,NRS,9.0277592442455e-06,0.013571922390655
7311,VIC_4989,VIC_4989,Mosquito Creek SS.R.,Natural Features Reserve,NFR,III,Y,,179.54,179.08206245,2009/03/31 00:00:00+00,2009/03/31 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,4989,,State,143.50768538,-35.93054382,NRS,0.000178899287994966,0.204605560073406
7316,TAS_10719,TAS_10719_b,Annandale #2,Conservation Covenant,ACCP,IV,Y,,0,22.00971141,2010/02/02 00:00:00+00,2010/02/02 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,NFVP,T,1,M,TAS10719,,Private,147.33309812,-42.100449,NRS,2.3954790272969e-05,0.0301985657783709
7317,WA_18950,WA_18950,Unnamed WA18950,Nature Reserve,NR,Ia,Y,,4.0469,4.04618743,1925/07/24 00:00:00+00,1989/05/05 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA18950,,State,117.6677718,-30.7889931,NRS,3.8130559711535e-06,0.00783200021432214
7318,TAS_50251,TAS_50251_al,South Bruny,National Park,NP,II,Y,,0,0.17700793,1919/01/14 00:00:00+00,2000/12/13 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,M,TAS50251,,State,147.26362766,-43.4917145,NRS,1.9696371461e-07,0.00231889644205427
7319,TAS_21510,TAS_21510_a,Pegarah Rd King Island,Conservation Covenant,ACCP,IV,Y,,0,14.29908785,2004/03/10 00:00:00+00,2004/03/24 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PFRP,T,1,M,TAS21510,,Private,144.09995215,-39.9351693,NRS,1.50669093448305e-05,0.0283787971796628
7320,TAS_21558,TAS_21558_a,Elephant Pass Rd Gray #1,Conservation Covenant,ACCP,IV,Y,,0,2.90928702,2004/09/02 00:00:00+00,2004/09/02 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PFRP,T,1,M,TAS21558,,Private,148.22668192,-41.616619,NRS,3.142821798903e-06,0.00901836581938154
7321,SA_1244,SA_1244,Unnamed (No.HA1244),Heritage Agreement,HA,III,Y,,0.56644557,0.56849314,2001/11/22 00:00:00+00,2001/11/22 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_1244,,State,138.1329553,-34.04966726,NRS,5.55079096872e-07,0.00324046658469573
7323,QLD_0779TOP001,QLD_0779TOP001,Toorbul,Conservation Park,CP,III,Y,,4.925,4.8444063,1998/09/25 00:00:00+00,2016/07/01 00:00:00+00,QLD,QLD_DES,QLD_DES,G,,T,1,M,0779TOP001,,State,153.02760244,-27.0373917,NRS,4.4063458959425e-06,0.00986553895190381
7324,NSW_N0444,NSW_N0444,Limpinwood,Nature Reserve,NR,Ib,Y,,2646.6785,2739.27086001,1963/04/11 00:00:00+00,1989/07/14 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,G,,T,1,M,N0444,,State,153.18961486,-28.31273046,NRS,0.00251986312442686,0.458870956001963
7325,QLD_NR101,QLD_NR101,Dryander Creek,Nature Refuge,NREF,VI,Y,,59.1,58.37072508,1998/05/29 00:00:00+00,1998/05/29 00:00:00+00,QLD,QLD_DES,QLD_DES,P,PA_ID/PA_PID based on old Reserve Number.,T,1,N,PA23,,Private,148.59097575,-20.26724178,NRS,5.04697879200415e-05,0.049435863613675
7326,VIC_2464,VIC_2464,Connangorach I45 B.R.,Natural Features Reserve,NFR,IV,Y,,125.191,125.22898713,1983/11/22 00:00:00+00,1986/11/05 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,2464,,State,142.03135666,-37.01041922,NRS,0.000126788647872219,0.0451462873886463
